Station_ID,Date_Time,PCode,Result
TUS,2021-03-09,Data 2,0.0
TUS,2021-03-10,Data 2,0.0
TUS,2021-03-11,Data 2,0.0
TUS,2021-03-12,Data 2,0.0
TUS,2021-03-13,Data 2,0.0
TUS,2021-03-14,Data 2,0.0
TUS,2021-03-15,Data 2,0.0
TUS,2021-03-16,Data 2,0.0
TUS,2021-03-17,Data 2,0.0
TUS,2021-03-18,Data 2,0.0
TUS,2021-03-19,Data 2,0.0
TUS,2021-03-20,Data 2,0.0
TUS,2021-03-21,Data 2,0.0
TUS,2021-03-22,Data 2,0.0
TUS,2021-03-23,Data 2,0.0
TUS,2021-03-24,Data 2,0.0
TUS,2021-03-25,Data 2,0.0
TUS,2021-03-26,Data 2,0.0
TUS,2021-03-27,Data 2,0.0
TUS,2021-03-28,Data 2,0.0
TUS,2021-03-29,Data 2,0.0
TUS,2021-03-30,Data 2,0.0
TUS,2021-03-31,Data 2,0.0
TUS,2021-01-20,Data 3,0.0
TUS,2021-01-25,Data 3,0.0
TUS,2021-01-26,Data 3,308.0
TUS,2021-01-27,Data 3,0.0
TUS,2021-01-28,Data 3,0.0
TUS,2021-01-29,Data 3,0.0
TUS,2021-01-30,Data 3,0.0
TUS,2021-01-31,Data 3,0.0
TUS,2021-02-01,Data 3,0.0
TUS,2021-02-02,Data 3,298.0
TUS,2021-02-03,Data 3,0.0
TUS,2021-02-04,Data 3,0.0
TUS,2021-02-05,Data 3,0.0
TUS,2021-02-06,Data 3,0.0
TUS,2021-02-07,Data 3,0.0
TUS,2021-02-08,Data 3,0.0
TUS,2021-02-09,Data 3,0.0
TUS,2021-02-10,Data 3,0.0
TUS,2021-02-11,Data 3,0.0
TUS,2021-02-12,Data 3,0.0
TUS,2021-02-13,Data 3,0.0
TUS,2021-02-14,Data 3,0.0
TUS,2021-02-15,Data 3,0.0
TUS,2021-02-16,Data 3,0.0
TUS,2021-02-17,Data 3,0.0
TUS,2021-02-18,Data 3,0.0
TUS,2021-02-19,Data 3,0.0
TUS,2021-02-20,Data 3,0.0
TUS,2021-02-21,Data 3,0.0
TUS,2021-02-22,Data 3,0.0
TUS,2021-02-23,Data 3,0.0
TUS,2021-02-24,Data 3,0.0
TUS,2021-02-25,Data 3,0.0
TUS,2021-02-26,Data 3,0.0
TUS,2021-02-27,Data 3,0.0
TUS,2021-02-28,Data 3,0.0
TUS,2021-03-01,Data 3,0.0
TUS,2021-03-02,Data 3,98.0
TUS,2021-03-03,Data 3,0.0
TUS,2021-03-04,Data 3,0.0
TUS,2021-03-05,Data 3,0.0
TUS,2021-03-06,Data 3,0.0
TUS,2021-03-07,Data 3,0.0
TUS,2021-03-08,Data 3,0.0
TUS,2021-03-09,Data 3,0.0
TUS,2021-03-10,Data 3,0.0
TUS,2021-03-11,Data 3,0.0
TUS,2021-03-12,Data 3,0.0
TUS,2021-03-13,Data 3,0.0
TUS,2021-03-14,Data 3,0.0
TUS,2021-03-15,Data 3,0.0
TUS,2021-03-16,Data 3,0.0
TUS,2021-03-17,Data 3,0.0
TUS,2021-03-18,Data 3,0.0
TUS,2021-03-19,Data 3,0.0
TUS,2021-03-20,Data 3,0.0
TUS,2021-03-21,Data 3,0.0
TUS,2021-03-22,Data 3,0.0
TUS,2021-03-23,Data 3,0.0
TUS,2021-03-24,Data 3,0.0
TUS,2021-03-25,Data 3,0.0
TUS,2021-03-26,Data 3,0.0
TUS,2021-03-27,Data 3,0.0
TUS,2021-03-28,Data 3,0.0
TUS,2021-03-29,Data 3,0.0
TUS,2021-03-30,Data 3,0.0
TUS,2021-03-31,Data 3,0.0
TUS,2021-01-20,Data 4,0.0
TUS,2021-01-25,Data 4,0.0
TUS,2021-01-26,Data 4,13.9
TUS,2021-01-27,Data 4,0.0
TUS,2021-01-28,Data 4,0.0
TUS,2021-01-29,Data 4,0.0
TUS,2021-01-30,Data 4,0.0
TUS,2021-01-31,Data 4,0.0
TUS,2021-02-01,Data 4,0.0
TUS,2021-02-02,Data 4,11.6
TUS,2021-02-03,Data 4,0.0
TUS,2021-02-04,Data 4,0.0
TUS,2021-02-05,Data 4,0.0
TUS,2021-02-06,Data 4,0.0
TUS,2021-02-07,Data 4,0.0
TUS,2021-02-08,Data 4,0.0
TUS,2021-02-09,Data 4,0.0
TUS,2021-02-10,Data 4,0.0
TUS,2021-02-11,Data 4,0.0
TUS,2021-02-12,Data 4,0.0
TUS,2021-02-13,Data 4,0.0
TUS,2021-02-14,Data 4,0.0
TUS,2021-02-15,Data 4,0.0
TUS,2021-02-16,Data 4,0.0
TUS,2021-02-17,Data 4,0.0
TUS,2021-02-18,Data 4,0.0
TUS,2021-02-19,Data 4,0.0
TUS,2021-02-20,Data 4,0.0
TUS,2021-02-21,Data 4,0.0
TUS,2021-02-22,Data 4,0.0
TUS,2021-02-23,Data 4,0.0
TUS,2021-02-24,Data 4,0.0
TUS,2021-02-25,Data 4,0.0
TUS,2021-02-26,Data 4,0.0
TUS,2021-02-27,Data 4,0.0
TUS,2021-02-28,Data 4,0.0
TUS,2021-03-01,Data 4,0.0
TUS,2021-03-02,Data 4,11.1
TUS,2021-03-03,Data 4,0.0
TUS,2021-03-04,Data 4,0.0
TUS,2021-03-05,Data 4,0.0
TUS,2021-03-06,Data 4,0.0
TUS,2021-03-07,Data 4,0.0
TUS,2021-03-08,Data 4,0.0
TUS,2021-03-09,Data 4,0.0
TUS,2021-03-10,Data 4,0.0
TUS,2021-03-11,Data 4,0.0
TUS,2021-03-12,Data 4,0.0
TUS,2021-03-13,Data 4,0.0
TUS,2021-03-14,Data 4,0.0
TUS,2021-03-15,Data 4,0.0
TUS,2021-03-16,Data 4,0.0
TUS,2021-03-17,Data 4,0.0
TUS,2021-03-18,Data 4,0.0
TUS,2021-03-19,Data 4,0.0
TUS,2021-03-20,Data 4,0.0
TUS,2021-03-21,Data 4,0.0
TUS,2021-03-22,Data 4,0.0
TUS,2021-03-23,Data 4,0.0
TUS,2021-03-24,Data 4,0.0
TUS,2021-03-25,Data 4,0.0
TUS,2021-03-26,Data 4,0.0
TUS,2021-03-27,Data 4,0.0
TUS,2021-03-28,Data 4,0.0
TUS,2021-03-29,Data 4,0.0
TUS,2021-03-30,Data 4,0.0
TUS,2021-03-31,Data 4,0.0
TUS,2021-01-20,Data 5,0.0
TUS,2021-01-25,Data 5,0.0
TUS,2021-01-26,Data 5,8.09
TUS,2021-01-27,Data 5,0.0
TUS,2021-01-28,Data 5,0.0
TUS,2021-01-29,Data 5,0.0
TUS,2021-01-30,Data 5,0.0
TUS,2021-01-31,Data 5,0.0
TUS,2021-02-01,Data 5,0.0
TUS,2021-02-02,Data 5,7.47
TUS,2021-02-03,Data 5,0.0
TUS,2021-02-04,Data 5,0.0
TUS,2021-02-05,Data 5,0.0
TUS,2021-02-06,Data 5,0.0
TUS,2021-02-07,Data 5,0.0
TUS,2021-02-08,Data 5,0.0
TUS,2021-02-09,Data 5,0.0
TUS,2021-02-10,Data 5,0.0
TUS,2021-02-11,Data 5,0.0
TUS,2021-02-12,Data 5,0.0
TUS,2021-02-13,Data 5,0.0
TUS,2021-02-14,Data 5,0.0
TUS,2021-02-15,Data 5,0.0
TUS,2021-02-16,Data 5,0.0
TUS,2021-02-17,Data 5,0.0
TUS,2021-02-18,Data 5,0.0
TUS,2021-02-19,Data 5,0.0
TUS,2021-02-20,Data 5,0.0
TUS,2021-02-21,Data 5,0.0
TUS,2021-02-22,Data 5,0.0
TUS,2021-02-23,Data 5,0.0
TUS,2021-02-24,Data 5,0.0
TUS,2021-02-25,Data 5,0.0
TUS,2021-02-26,Data 5,0.0
TUS,2021-02-27,Data 5,0.0
TUS,2021-02-28,Data 5,0.0
TUS,2021-03-01,Data 5,0.0
TUS,2021-03-02,Data 5,8.21
TUS,2021-03-03,Data 5,0.0
TUS,2021-03-04,Data 5,0.0
TUS,2021-03-05,Data 5,0.0
TUS,2021-03-06,Data 5,0.0
TUS,2021-03-07,Data 5,0.0
TUS,2021-03-08,Data 5,0.0
TUS,2021-03-09,Data 5,0.0
TUS,2021-03-10,Data 5,0.0
TUS,2021-03-11,Data 5,0.0
TUS,2021-03-12,Data 5,0.0
TUS,2021-03-13,Data 5,0.0
TUS,2021-03-14,Data 5,0.0
TUS,2021-03-15,Data 5,0.0
TUS,2021-03-16,Data 5,0.0
TUS,2021-03-17,Data 5,0.0
TUS,2021-03-18,Data 5,0.0
TUS,2021-03-19,Data 5,0.0
TUS,2021-03-20,Data 5,0.0
TUS,2021-03-21,Data 5,0.0
TUS,2021-03-22,Data 5,0.0
TUS,2021-03-23,Data 5,0.0
TUS,2021-03-24,Data 5,0.0
TUS,2021-03-25,Data 5,0.0
TUS,2021-03-26,Data 5,0.0
TUS,2021-03-27,Data 5,0.0
TUS,2021-03-28,Data 5,0.0
TUS,2021-03-29,Data 5,0.0
TUS,2021-03-30,Data 5,0.0
TUS,2021-03-31,Data 5,0.0
TUS,2021-01-20,Data 6,0.006
TUS,2021-01-25,Data 6,0.026
TUS,2021-01-26,Data 6,0.077
TUS,2021-01-27,Data 6,0.082
TUS,2021-01-28,Data 6,0.083
TUS,2021-01-29,Data 6,0.083
TUS,2021-01-30,Data 6,0.083
TUS,2021-01-31,Data 6,0.084
TUS,2021-02-01,Data 6,0.0937
TUS,2021-02-02,Data 6,0.0796
TUS,2021-02-03,Data 6,0.002
TUS,2021-02-04,Data 6,0.0
TUS,2021-02-05,Data 6,0.0
TUS,2021-02-06,Data 6,0.0
TUS,2021-02-07,Data 6,0.0
TUS,2021-02-08,Data 6,0.0
TUS,2021-02-09,Data 6,0.0
TUS,2021-02-10,Data 6,0.0332
TUS,2021-02-11,Data 6,0.0685
TUS,2021-02-12,Data 6,0.0745
TUS,2021-02-13,Data 6,0.0997
TUS,2021-02-14,Data 6,0.1158
TUS,2021-02-15,Data 6,0.1259
TUS,2021-02-16,Data 6,0.1208
TUS,2021-02-17,Data 6,0.1207
TUS,2021-02-18,Data 6,0.1289
TUS,2021-02-19,Data 6,0.1077
TUS,2021-02-20,Data 6,0.1138
TUS,2021-02-21,Data 6,0.1178
TUS,2021-02-22,Data 6,0.1239
TUS,2021-02-23,Data 6,0.1068
TUS,2021-02-24,Data 6,0.1138
TUS,2021-02-25,Data 6,0.1208
TUS,2021-02-26,Data 6,0.1208
TUS,2021-02-27,Data 6,0.1219
TUS,2021-02-28,Data 6,0.1309
TUS,2021-03-01,Data 6,0.1239
TUS,2021-03-02,Data 6,0.149
TUS,2021-03-03,Data 6,0.1531
TUS,2021-03-04,Data 6,0.149
TUS,2021-03-05,Data 6,0.1511
TUS,2021-03-06,Data 6,0.1501
TUS,2021-03-07,Data 6,0.145
TUS,2021-03-08,Data 6,0.144
TUS,2021-03-09,Data 6,0.1561
TUS,2021-03-10,Data 6,0.1561
TUS,2021-03-11,Data 6,0.136
TUS,2021-03-12,Data 6,0.1521
TUS,2021-03-13,Data 6,0.148
TUS,2021-03-14,Data 6,0.14
TUS,2021-03-15,Data 6,0.1501
TUS,2021-03-16,Data 6,0.1521
TUS,2021-03-17,Data 6,0.1269
TUS,2021-03-18,Data 6,0.1088
TUS,2021-03-19,Data 6,0.1118
TUS,2021-03-20,Data 6,0.1168
TUS,2021-03-21,Data 6,0.1208
TUS,2021-03-22,Data 6,0.1289
TUS,2021-03-23,Data 6,0.1319
TUS,2021-03-24,Data 6,0.141
TUS,2021-03-25,Data 6,0.1329
TUS,2021-03-26,Data 6,0.1219
TUS,2021-03-27,Data 6,0.1158
TUS,2021-03-28,Data 6,0.1269
TUS,2021-03-29,Data 6,0.1229
TUS,2021-03-30,Data 6,0.1229
TUS,2021-03-31,Data 6,0.1309
TUS,2021-01-20,Data 7,0.0
TUS,2021-01-25,Data 7,0.0
TUS,2021-01-26,Data 7,9.9
TUS,2021-01-27,Data 7,0.0
TUS,2021-01-28,Data 7,0.0
TUS,2021-01-29,Data 7,0.0
TUS,2021-01-30,Data 7,0.0
TUS,2021-01-31,Data 7,0.0
TUS,2021-02-01,Data 7,0.0
TUS,2021-02-02,Data 7,27.0
TUS,2021-02-03,Data 7,0.0
TUS,2021-02-04,Data 7,0.0
TUS,2021-02-05,Data 7,0.0
TUS,2021-02-06,Data 7,0.0
TUS,2021-02-07,Data 7,0.0
TUS,2021-02-08,Data 7,0.0
TUS,2021-02-09,Data 7,0.0
TUS,2021-02-10,Data 7,0.0
TUS,2021-02-11,Data 7,0.0
TUS,2021-02-12,Data 7,0.0
TUS,2021-02-13,Data 7,0.0
TUS,2021-02-14,Data 7,0.0
TUS,2021-02-15,Data 7,0.0
TUS,2021-02-16,Data 7,0.0
TUS,2021-02-17,Data 7,0.0
TUS,2021-02-18,Data 7,0.0
TUS,2021-02-19,Data 7,0.0
TUS,2021-02-20,Data 7,0.0
TUS,2021-02-21,Data 7,0.0
TUS,2021-02-22,Data 7,0.0
TUS,2021-02-23,Data 7,0.0
TUS,2021-02-24,Data 7,0.0
TUS,2021-02-25,Data 7,0.0
TUS,2021-02-26,Data 7,0.0
TUS,2021-02-27,Data 7,0.0
TUS,2021-02-28,Data 7,0.0
TUS,2021-03-01,Data 7,0.0
TUS,2021-03-02,Data 7,2.0
TUS,2021-03-03,Data 7,0.0
TUS,2021-03-04,Data 7,0.0
TUS,2021-03-05,Data 7,0.0
TUS,2021-03-06,Data 7,0.0
TUS,2021-03-07,Data 7,0.0
TUS,2021-03-08,Data 7,0.0
TUS,2021-03-09,Data 7,0.0
TUS,2021-03-10,Data 7,0.0
TUS,2021-03-11,Data 7,0.0
TUS,2021-03-12,Data 7,0.0
TUS,2021-03-13,Data 7,0.0
TUS,2021-03-14,Data 7,0.0
TUS,2021-03-15,Data 7,0.0
TUS,2021-03-16,Data 7,0.0
TUS,2021-03-17,Data 7,0.0
TUS,2021-03-18,Data 7,0.0
TUS,2021-03-19,Data 7,0.0
TUS,2021-03-20,Data 7,0.0
TUS,2021-03-21,Data 7,0.0
TUS,2021-03-22,Data 7,0.0
TUS,2021-03-23,Data 7,0.0
TUS,2021-03-24,Data 7,0.0
TUS,2021-03-25,Data 7,0.0
TUS,2021-03-26,Data 7,0.0
TUS,2021-03-27,Data 7,0.0
TUS,2021-03-28,Data 7,0.0
TUS,2021-03-29,Data 7,0.0
TUS,2021-03-30,Data 7,0.0
TUS,2021-03-31,Data 7,0.0
TUS,2021-01-20,Data 8,0.0
TUS,2021-01-25,Data 8,0.0
TUS,2021-01-26,Data 8,4.0
TUS,2021-01-27,Data 8,0.0
TUS,2021-01-28,Data 8,0.0
TUS,2021-01-29,Data 8,0.0
TUS,2021-01-30,Data 8,0.0
TUS,2021-01-31,Data 8,0.0
TUS,2021-02-01,Data 8,0.0
TUS,2021-02-02,Data 8,4.0
TUS,2021-02-03,Data 8,0.0
TUS,2021-02-04,Data 8,0.0
TUS,2021-02-05,Data 8,0.0
TUS,2021-02-06,Data 8,0.0
TUS,2021-02-07,Data 8,0.0
TUS,2021-02-08,Data 8,0.0
TUS,2021-02-09,Data 8,0.0
TUS,2021-02-10,Data 8,0.0
TUS,2021-02-11,Data 8,0.0
TUS,2021-02-12,Data 8,0.0
TUS,2021-02-13,Data 8,0.0
TUS,2021-02-14,Data 8,0.0
TUS,2021-02-15,Data 8,0.0
TUS,2021-02-16,Data 8,0.0
TUS,2021-02-17,Data 8,0.0
TUS,2021-02-18,Data 8,0.0
TUS,2021-02-19,Data 8,0.0
TUS,2021-02-20,Data 8,0.0
TUS,2021-02-21,Data 8,0.0
TUS,2021-02-22,Data 8,0.0
TUS,2021-02-23,Data 8,0.0
TUS,2021-02-24,Data 8,0.0
TUS,2021-02-25,Data 8,0.0
TUS,2021-02-26,Data 8,0.0
TUS,2021-02-27,Data 8,0.0
TUS,2021-02-28,Data 8,0.0
TUS,2021-03-01,Data 8,0.0
TUS,2021-03-02,Data 8,4.0
TUS,2021-03-03,Data 8,0.0
TUS,2021-03-04,Data 8,0.0
TUS,2021-03-05,Data 8,0.0
TUS,2021-03-06,Data 8,0.0
TUS,2021-03-07,Data 8,0.0
TUS,2021-03-08,Data 8,0.0
TUS,2021-03-09,Data 8,0.0
TUS,2021-03-10,Data 8,0.0
TUS,2021-03-11,Data 8,0.0
TUS,2021-03-12,Data 8,0.0
TUS,2021-03-13,Data 8,0.0
TUS,2021-03-14,Data 8,0.0
TUS,2021-03-15,Data 8,0.0
TUS,2021-03-16,Data 8,0.0
TUS,2021-03-17,Data 8,0.0
TUS,2021-03-18,Data 8,0.0
TUS,2021-03-19,Data 8,0.0
TUS,2021-03-20,Data 8,0.0
TUS,2021-03-21,Data 8,0.0
TUS,2021-03-22,Data 8,0.0
TUS,2021-03-23,Data 8,0.0
TUS,2021-03-24,Data 8,0.0
TUS,2021-03-25,Data 8,0.0
TUS,2021-03-26,Data 8,0.0
TUS,2021-03-27,Data 8,0.0
TUS,2021-03-28,Data 8,0.0
TUS,2021-03-29,Data 8,0.0
TUS,2021-03-30,Data 8,0.0
TUS,2021-03-31,Data 8,0.0
TUS,2021-01-20,Data 9,0.0
TUS,2021-01-25,Data 9,0.0
TUS,2021-01-26,Data 9,8.6
TUS,2021-01-27,Data 9,0.0
TUS,2021-01-28,Data 9,0.0
TUS,2021-01-29,Data 9,0.0
TUS,2021-01-30,Data 9,0.0
TUS,2021-01-31,Data 9,0.0
TUS,2021-02-01,Data 9,0.0
TUS,2021-02-02,Data 9,9.7
TUS,2021-02-03,Data 9,0.0
TUS,2021-02-04,Data 9,0.0
TUS,2021-02-05,Data 9,0.0
TUS,2021-02-06,Data 9,0.0
TUS,2021-02-07,Data 9,0.0
TUS,2021-02-08,Data 9,0.0
TUS,2021-02-09,Data 9,0.0
TUS,2021-02-10,Data 9,0.0
TUS,2021-02-11,Data 9,0.0
TUS,2021-02-12,Data 9,0.0
TUS,2021-02-13,Data 9,0.0
TUS,2021-02-14,Data 9,0.0
TUS,2021-02-15,Data 9,0.0
TUS,2021-02-16,Data 9,0.0
TUS,2021-02-17,Data 9,0.0
TUS,2021-02-18,Data 9,0.0
TUS,2021-02-19,Data 9,0.0
TUS,2021-02-20,Data 9,0.0
TUS,2021-02-21,Data 9,0.0
TUS,2021-02-22,Data 9,0.0
TUS,2021-02-23,Data 9,0.0
TUS,2021-02-24,Data 9,0.0
TUS,2021-02-25,Data 9,0.0
TUS,2021-02-26,Data 9,0.0
TUS,2021-02-27,Data 9,0.0
TUS,2021-02-28,Data 9,0.0
TUS,2021-03-01,Data 9,0.0
TUS,2021-03-02,Data 9,10.4
TUS,2021-03-03,Data 9,0.0
TUS,2021-03-04,Data 9,0.0
TUS,2021-03-05,Data 9,0.0
TUS,2021-03-06,Data 9,0.0
TUS,2021-03-07,Data 9,0.0
TUS,2021-03-08,Data 9,0.0
TUS,2021-03-09,Data 9,0.0
TUS,2021-03-10,Data 9,0.0
TUS,2021-03-11,Data 9,0.0
TUS,2021-03-12,Data 9,0.0
TUS,2021-03-13,Data 9,0.0
TUS,2021-03-14,Data 9,0.0
TUS,2021-03-15,Data 9,0.0
TUS,2021-03-16,Data 9,0.0
TUS,2021-03-17,Data 9,0.0
TUS,2021-03-18,Data 9,0.0
TUS,2021-03-19,Data 9,0.0
TUS,2021-03-20,Data 9,0.0
TUS,2021-03-21,Data 9,0.0
TUS,2021-03-22,Data 9,0.0
TUS,2021-03-23,Data 9,0.0
TUS,2021-03-24,Data 9,0.0
TUS,2021-03-25,Data 9,0.0
TUS,2021-03-26,Data 9,0.0
TUS,2021-03-27,Data 9,0.0
TUS,2021-03-28,Data 9,0.0
TUS,2021-03-29,Data 9,0.0
TUS,2021-03-30,Data 9,0.0
TUS,2021-03-31,Data 9,0.0
TUS,2021-01-20,Data 10,0.0
TUS,2021-01-25,Data 10,0.0
TUS,2021-01-26,Data 10,7.75
TUS,2021-01-27,Data 10,0.0
TUS,2021-01-28,Data 10,0.0
TUS,2021-01-29,Data 10,0.0
TUS,2021-01-30,Data 10,0.0
TUS,2021-01-31,Data 10,0.0
TUS,2021-02-01,Data 10,0.0
TUS,2021-02-02,Data 10,7.49
TUS,2021-02-03,Data 10,0.0
TUS,2021-02-04,Data 10,0.0
TUS,2021-02-05,Data 10,0.0
TUS,2021-02-06,Data 10,0.0
TUS,2021-02-07,Data 10,0.0
TUS,2021-02-08,Data 10,0.0
TUS,2021-02-09,Data 10,0.0
TUS,2021-02-10,Data 10,0.0
TUS,2021-02-11,Data 10,0.0
TUS,2021-02-12,Data 10,0.0
TUS,2021-02-13,Data 10,0.0
TUS,2021-02-14,Data 10,0.0
TUS,2021-02-15,Data 10,0.0
TUS,2021-02-16,Data 10,0.0
TUS,2021-02-17,Data 10,0.0
TUS,2021-02-18,Data 10,0.0
TUS,2021-02-19,Data 10,0.0
TUS,2021-02-20,Data 10,0.0
TUS,2021-02-21,Data 10,0.0
TUS,2021-02-22,Data 10,0.0
TUS,2021-02-23,Data 10,0.0
TUS,2021-02-24,Data 10,0.0
TUS,2021-02-25,Data 10,0.0
TUS,2021-02-26,Data 10,0.0
TUS,2021-02-27,Data 10,0.0
TUS,2021-02-28,Data 10,0.0
TUS,2021-03-01,Data 10,0.0
TUS,2021-03-02,Data 10,8.02
TUS,2021-03-03,Data 10,0.0
TUS,2021-03-04,Data 10,0.0
TUS,2021-03-05,Data 10,0.0
TUS,2021-03-06,Data 10,0.0
TUS,2021-03-07,Data 10,0.0
TUS,2021-03-08,Data 10,0.0
TUS,2021-03-09,Data 10,0.0
TUS,2021-03-10,Data 10,0.0
TUS,2021-03-11,Data 10,0.0
TUS,2021-03-12,Data 10,0.0
TUS,2021-03-13,Data 10,0.0
TUS,2021-03-14,Data 10,0.0
TUS,2021-03-15,Data 10,0.0
TUS,2021-03-16,Data 10,0.0
TUS,2021-03-17,Data 10,0.0
TUS,2021-03-18,Data 10,0.0
TUS,2021-03-19,Data 10,0.0
TUS,2021-03-20,Data 10,0.0
TUS,2021-03-21,Data 10,0.0
TUS,2021-03-22,Data 10,0.0
TUS,2021-03-23,Data 10,0.0
TUS,2021-03-24,Data 10,0.0
TUS,2021-03-25,Data 10,0.0
TUS,2021-03-26,Data 10,0.0
TUS,2021-03-27,Data 10,0.0
TUS,2021-03-28,Data 10,0.0
TUS,2021-03-29,Data 10,0.0
TUS,2021-03-30,Data 10,0.0
TUS,2021-03-31,Data 10,0.0
TUS,2021-01-20,Data 11,0.0
TUS,2021-01-25,Data 11,0.0
TUS,2021-01-26,Data 11,0.0
TUS,2021-01-27,Data 11,0.0
TUS,2021-01-28,Data 11,0.0
TUS,2021-01-29,Data 11,0.0
TUS,2021-01-30,Data 11,0.0
TUS,2021-01-31,Data 11,0.0
TUS,2021-02-01,Data 11,0.0
TUS,2021-02-02,Data 11,0.0
TUS,2021-02-03,Data 11,0.0
TUS,2021-02-04,Data 11,0.0
TUS,2021-02-05,Data 11,0.0
TUS,2021-02-06,Data 11,0.0
TUS,2021-02-07,Data 11,0.0
TUS,2021-02-08,Data 11,0.0
TUS,2021-02-09,Data 11,0.0
TUS,2021-02-10,Data 11,0.0
TUS,2021-02-11,Data 11,0.0
TUS,2021-02-12,Data 11,0.0
TUS,2021-02-13,Data 11,0.0
TUS,2021-02-14,Data 11,0.0
TUS,2021-02-15,Data 11,0.0
